loan_id,grade,purpose,state,loan_amount,interest_rate,default_flag,pred_default_probability,risk_band
101220,D,debt_consolidation,NC,1000.0,0.1184,0,0.2237920020513375,Low
101221,C,small_business,WA,15836.0,0.1239,1,0.541147790425511,Medium
101222,C,medical,IL,22661.0,0.0991,1,0.6487484908821739,High
101223,E,small_business,TX,14306.0,0.1442,1,0.8289677104854297,High
101224,C,home_improvement,NC,18326.0,0.1322,1,0.729324618862995,High
101225,B,medical,IL,24756.0,0.0866,0,0.49655895397619254,Medium
101226,C,home_improvement,IL,18728.0,0.1043,0,0.6220944231066895,High
101227,C,small_business,CA,31571.0,0.0777,0,0.4833441555721149,Medium
101228,D,debt_consolidation,WA,28143.0,0.1631,1,0.9905272452922008,High
101229,E,small_business,GA,16933.0,0.0896,1,0.5923768508748565,Medium
101230,D,medical,GA,16218.0,0.0908,0,0.2902099460282508,Low
101231,F,small_business,FL,1000.0,0.1765,1,0.4608794825914821,Medium
101232,B,debt_consolidation,TX,15061.0,0.1051,0,0.5320753742972535,Medium
101233,B,debt_consolidation,FL,5821.0,0.05,0,0.21280980326879287,Low
101234,B,small_business,IL,19991.0,0.0711,1,0.4408289944041595,Medium
101235,D,home_improvement,NY,19376.0,0.1189,1,0.7273587405647584,High
101236,B,home_improvement,IL,24263.0,0.1103,1,0.48976121144934337,Medium
101237,A,education,NC,30570.0,0.1231,0,0.7037159691988553,High
101238,F,education,CA,17764.0,0.1252,1,0.28656593666336677,Low
101239,B,debt_consolidation,TX,38524.0,0.1017,0,0.8001525654028613,High
101240,B,medical,FL,20092.0,0.1145,0,0.4500378875684699,Medium
101241,B,small_business,TX,6208.0,0.0952,0,0.3124669396685633,Medium
101242,B,small_business,GA,12941.0,0.1043,0,0.29089168986378117,Low
101243,A,home_improvement,CA,14645.0,0.0629,0,0.33040082321389963,Medium
101244,B,education,CA,23329.0,0.0865,0,0.3706692469550259,Medium
101245,B,small_business,NY,9475.0,0.0906,0,0.39331074853514736,Medium
101246,D,education,FL,15318.0,0.1509,1,0.8100216595596587,High
101247,C,small_business,WA,16551.0,0.0846,0,0.7966996078032903,High
101248,D,education,TX,13967.0,0.12,1,0.6012055289580882,High
101249,D,debt_consolidation,GA,25303.0,0.1279,1,0.5707804288950786,Medium
101250,D,home_improvement,TX,23772.0,0.1306,0,0.8073517726067432,High
101251,E,medical,NC,28499.0,0.1615,1,0.7482624241435079,High
101252,C,home_improvement,IL,15021.0,0.1184,1,0.7111352825567716,High
101253,A,debt_consolidation,GA,28823.0,0.05,0,0.3074442302776119,Medium
101254,A,small_business,CA,5724.0,0.0716,0,0.3963760191510814,Medium
101255,B,education,WA,5505.0,0.1134,0,0.4229196820597336,Medium
101256,D,medical,FL,7076.0,0.0927,0,0.450089218211791,Medium
101257,C,small_business,IL,18083.0,0.1015,1,0.5695451041582372,Medium
101258,B,small_business,CA,28821.0,0.0958,1,0.6118309455510826,High
101259,B,medical,IL,12581.0,0.0581,0,0.23488144135484715,Low
101260,E,small_business,NC,13710.0,0.1505,0,0.6241399530768464,High
101261,C,education,NC,16056.0,0.1343,1,0.6115197003209978,High
101262,B,debt_consolidation,NC,23155.0,0.05,1,0.11974153482233804,Low
101263,E,home_improvement,WA,13701.0,0.1969,0,0.7969523673151645,High
101264,D,debt_consolidation,TX,13199.0,0.1236,1,0.6444998082375611,High
101265,C,small_business,NY,5891.0,0.1255,0,0.5644408829280066,Medium
101266,C,small_business,CA,12855.0,0.0974,0,0.4053485612832108,Medium
101267,D,small_business,TX,28597.0,0.1415,1,0.8042533464795038,High
101268,B,small_business,NY,18818.0,0.0514,0,0.2427806946530084,Low
101269,F,medical,WA,11341.0,0.1998,0,0.855471971509934,High
101270,D,education,CA,29125.0,0.0985,0,0.5425714879973104,Medium
101271,D,debt_consolidation,NC,12733.0,0.1361,0,0.6464422506953931,High
101272,D,small_business,WA,30780.0,0.182,1,0.8490403659397747,High
101273,F,education,WA,30632.0,0.1585,1,0.7563677830826719,High
101274,A,home_improvement,IL,18504.0,0.1052,1,0.7150608366175601,High
101275,A,small_business,NY,4513.0,0.1088,1,0.4600056001736043,Medium
101276,D,debt_consolidation,IL,38606.0,0.1638,1,0.8658476657543698,High
101277,B,debt_consolidation,WA,21485.0,0.1058,1,0.4400187540508264,Medium
101278,D,home_improvement,GA,15085.0,0.0666,1,0.37209158211940074,Medium
101279,C,education,WA,26605.0,0.0983,1,0.4221169562518693,Medium
101280,B,home_improvement,GA,24321.0,0.084,1,0.4904953229888734,Medium
101281,B,medical,FL,29798.0,0.0865,0,0.39113886284297533,Medium
101282,D,small_business,FL,12039.0,0.1945,1,0.8744754589607404,High
101283,B,small_business,GA,20866.0,0.0918,1,0.49114650883984545,Medium
101284,B,small_business,IL,7327.0,0.0712,0,0.44851908928714224,Medium
101285,C,debt_consolidation,FL,23997.0,0.0578,1,0.43096464209712637,Medium
101286,A,education,FL,17793.0,0.067,0,0.4009442296477752,Medium
101287,D,home_improvement,IL,20529.0,0.1059,0,0.5324659914711662,Medium
101288,F,medical,IL,16683.0,0.1565,1,0.733785293129872,High
101289,D,small_business,NY,15741.0,0.1281,0,0.5173443690709064,Medium
101290,C,home_improvement,TX,10186.0,0.0647,0,0.5687335891437667,Medium
101291,C,small_business,NC,25114.0,0.0945,0,0.5648423051187718,Medium
101292,F,medical,NY,31407.0,0.1671,0,0.6901800939721325,High
101293,E,debt_consolidation,TX,12990.0,0.1132,1,0.4110182614886167,Medium
101294,D,home_improvement,NY,22982.0,0.0867,1,0.39489861824259387,Medium
101295,B,small_business,GA,21890.0,0.05,0,0.48172970656261893,Medium
101296,A,debt_consolidation,TX,18073.0,0.0541,0,0.4781398169093172,Medium
101297,B,home_improvement,WA,4261.0,0.1151,0,0.4456705016007007,Medium
101298,B,medical,FL,6286.0,0.109,1,0.34865092642467077,Medium
101299,A,home_improvement,IL,10971.0,0.0748,0,0.23636811516510853,Low
101300,E,medical,WA,1000.0,0.1285,0,0.14736596983098232,Low
101301,B,education,TX,30672.0,0.0757,1,0.8903199840512905,High
101302,B,debt_consolidation,FL,21309.0,0.0949,0,0.27249967770793637,Low
101303,E,education,GA,17730.0,0.1738,1,0.7018694550404212,High
101304,F,small_business,NC,1000.0,0.1986,0,0.5360923058422465,Medium
101305,B,education,GA,1585.0,0.1113,1,0.2101596973199375,Low
101306,B,small_business,NY,17979.0,0.0852,1,0.31882264278974093,Medium
101307,D,education,TX,35734.0,0.0956,0,0.46018710797379114,Medium
101308,F,debt_consolidation,NC,11712.0,0.1656,0,0.5143738792320812,Medium
101309,D,small_business,WA,25774.0,0.1326,0,0.6323451582625338,High
101310,C,small_business,TX,13681.0,0.1053,0,0.7197412251088255,High
101311,D,education,WA,18497.0,0.086,0,0.30802342570149244,Medium
101312,D,debt_consolidation,NY,28932.0,0.1588,1,0.8890600817955343,High
101313,A,medical,TX,14886.0,0.0536,1,0.20425361904443748,Low
101314,C,medical,TX,11789.0,0.085,0,0.6370555241465856,High
101315,E,debt_consolidation,FL,30763.0,0.131,1,0.6066218311435336,High
101316,D,small_business,TX,18410.0,0.1008,0,0.46405615723047006,Medium
101317,B,medical,GA,27821.0,0.102,0,0.6484820506000231,High
101318,D,medical,TX,11833.0,0.1377,1,0.6676564588906808,High
101319,D,small_business,TX,30660.0,0.1046,0,0.6455059552530589,High
101320,B,small_business,IL,20463.0,0.0783,0,0.39798934979669554,Medium
101321,B,small_business,FL,21913.0,0.0921,1,0.4090866759073489,Medium
101322,B,home_improvement,TX,19185.0,0.062,0,0.2915583606484515,Low
101323,F,education,CA,13451.0,0.1518,1,0.6880642991532772,High
101324,B,home_improvement,CA,17985.0,0.1255,0,0.5542293287706819,Medium
101325,D,home_improvement,NY,14017.0,0.1056,0,0.49400652940145773,Medium
101326,C,medical,NY,26636.0,0.0756,1,0.6167889137579479,High
101327,E,home_improvement,IL,16172.0,0.1398,1,0.7489981034238021,High
101328,F,home_improvement,WA,4531.0,0.1639,0,0.40047841993290506,Medium
101329,F,education,TX,2885.0,0.1926,0,0.6042886169339592,High
101330,E,debt_consolidation,FL,2460.0,0.1047,1,0.13282710172240408,Low
101331,C,medical,FL,23562.0,0.0957,0,0.7341956227578723,High
101332,B,medical,TX,7636.0,0.0786,0,0.19543038268178972,Low
101333,B,debt_consolidation,FL,20701.0,0.1208,1,0.4920098364894715,Medium
101334,D,home_improvement,CA,19229.0,0.0976,0,0.8785820610244458,High
101335,B,home_improvement,NY,17418.0,0.1003,1,0.31996487349857355,Medium
101336,C,medical,WA,21946.0,0.1175,1,0.923414626009548,High
101337,A,medical,TX,19425.0,0.05,0,0.5530852470676505,Medium
101338,D,medical,WA,1000.0,0.095,1,0.21427494000312675,Low
101339,A,home_improvement,CA,15087.0,0.1067,1,0.5845052803071188,Medium
101340,B,small_business,FL,21826.0,0.0554,1,0.28942002189750005,Low
101341,C,home_improvement,NC,32763.0,0.0854,1,0.4815544802110111,Medium
101342,C,education,IL,33178.0,0.128,1,0.7724871431393393,High
101343,E,education,GA,5732.0,0.1585,0,0.34325426894515454,Medium
101344,D,small_business,TX,14852.0,0.1583,1,0.7775454248020429,High
101345,D,debt_consolidation,TX,3905.0,0.1073,0,0.3980209483847985,Medium
101346,B,education,FL,31679.0,0.1035,0,0.4741921183533238,Medium
101347,B,education,TX,27116.0,0.0728,0,0.2932255071673643,Low
101348,D,medical,WA,21155.0,0.1078,0,0.6648348935530357,High
101349,B,home_improvement,NY,19495.0,0.0938,1,0.596225505467856,Medium
101350,D,small_business,GA,30426.0,0.1031,1,0.5186957745028308,Medium
101351,E,small_business,CA,28902.0,0.1548,1,0.9457123564175144,High
101352,B,small_business,NY,28422.0,0.097,1,0.5177152344347346,Medium
101353,D,small_business,TX,22110.0,0.148,1,0.728986484250515,High
101354,C,education,WA,14857.0,0.1057,1,0.5986965892295238,Medium
101355,B,education,TX,24904.0,0.0544,0,0.4018047796405807,Medium
101356,C,small_business,FL,25344.0,0.0895,1,0.5306233394524064,Medium
101357,D,home_improvement,NY,16284.0,0.1284,1,0.5798330185697189,Medium
101358,F,education,WA,14839.0,0.1966,1,0.7621325430731762,High
101359,B,education,NY,28200.0,0.1156,0,0.47865905171799333,Medium
101360,D,medical,WA,32977.0,0.1382,1,0.9930747553906855,High
101361,B,debt_consolidation,CA,11255.0,0.0725,1,0.2976973320868143,Low
101362,B,education,GA,15630.0,0.0523,0,0.20182251960481953,Low
101363,C,medical,WA,21158.0,0.1159,1,0.6892309268760425,High
101364,D,medical,TX,22379.0,0.1569,1,0.7455033968501554,High
101365,D,small_business,CA,13299.0,0.1459,1,0.6437020277338494,High
101366,E,debt_consolidation,NY,34952.0,0.1254,0,0.4421778337876614,Medium
101367,A,education,NC,21799.0,0.0863,1,0.3887224568629704,Medium
101368,C,debt_consolidation,NY,22782.0,0.1021,1,0.574061008382437,Medium
101369,B,home_improvement,FL,33830.0,0.0687,1,0.4619261108982964,Medium
101370,D,medical,FL,13958.0,0.1453,1,0.5307323950350896,Medium
101371,A,small_business,NY,17204.0,0.0544,0,0.25131214133381896,Low
101372,B,debt_consolidation,FL,6720.0,0.115,1,0.48886982366931114,Medium
101373,D,medical,TX,16449.0,0.1294,0,0.5604323610519598,Medium
101374,B,debt_consolidation,WA,4600.0,0.05,0,0.06815835064517763,Low
101375,D,education,TX,24731.0,0.0745,0,0.4044540412399992,Medium
101376,F,home_improvement,IL,21780.0,0.1539,1,0.7353070064819621,High
101377,C,medical,NY,15506.0,0.0658,0,0.2876864505596671,Low
101378,C,small_business,IL,17096.0,0.1456,1,0.8617105686469893,High
101379,F,debt_consolidation,IL,24853.0,0.205,1,0.8648266742487067,High
101380,D,debt_consolidation,WA,7778.0,0.1347,1,0.46192346647347043,Medium
101381,B,education,IL,19838.0,0.05,0,0.12558330000571244,Low
101382,D,medical,NY,24296.0,0.1251,0,0.6462253993096421,High
101383,C,home_improvement,IL,1960.0,0.0555,0,0.1353381147845252,Low
101384,D,small_business,TX,24164.0,0.1046,1,0.6699210614554253,High
101385,C,education,FL,2933.0,0.1048,0,0.23378233490435246,Low
101386,B,small_business,TX,16942.0,0.0824,0,0.3117625006644695,Medium
101387,D,medical,IL,7529.0,0.1643,1,0.797557809847943,High
101388,A,small_business,GA,30881.0,0.1284,1,0.798794196118228,High
101389,E,education,IL,7586.0,0.1102,0,0.2605139025016181,Low
101390,D,home_improvement,CA,3148.0,0.153,0,0.5689025094694828,Medium
101391,F,small_business,CA,19200.0,0.2291,1,0.8415149953888846,High
101392,A,education,NY,14277.0,0.0686,0,0.44260288241717566,Medium
101393,C,home_improvement,IL,4459.0,0.1115,1,0.35586701510929325,Medium
101394,B,education,NY,22732.0,0.0675,1,0.3441469788222709,Medium
101395,C,debt_consolidation,NC,1000.0,0.0628,0,0.1737946728212936,Low
101396,B,home_improvement,IL,8674.0,0.1049,0,0.5676300003404595,Medium
101397,C,home_improvement,NC,12823.0,0.1164,0,0.6650272445992803,High
101398,C,debt_consolidation,NC,25220.0,0.1024,0,0.5478806511502444,Medium
101399,F,small_business,CA,29659.0,0.1784,1,0.7695715817186563,High
101400,B,medical,NC,27925.0,0.1275,1,0.9594407727295409,High
101401,C,home_improvement,CA,16621.0,0.118,0,0.6432630752462453,High
101402,D,education,CA,1000.0,0.1124,0,0.11108973817411191,Low
101403,B,home_improvement,IL,21518.0,0.0601,0,0.21691579726075436,Low
101404,D,education,IL,31235.0,0.0771,1,0.60199859188612,High
101405,D,small_business,WA,29104.0,0.1059,1,0.38762151933288863,Medium
101406,D,education,CA,22167.0,0.1796,1,0.8647164885240548,High
101407,D,debt_consolidation,CA,7294.0,0.0794,1,0.35810075507870637,Medium
101408,D,education,GA,13272.0,0.1143,1,0.5043179809294616,Medium
101409,F,debt_consolidation,IL,35404.0,0.1799,0,0.7365242814883075,High
101410,A,small_business,NY,5249.0,0.0833,1,0.40434095918741225,Medium
101411,C,small_business,TX,7669.0,0.1686,0,0.7202028540155546,High
101412,D,debt_consolidation,TX,26483.0,0.0819,1,0.41265145046934837,Medium
101413,A,debt_consolidation,NY,14120.0,0.0891,0,0.28275328989186976,Low
101414,C,debt_consolidation,FL,7364.0,0.1299,0,0.591621673950519,Medium
101415,D,debt_consolidation,GA,31752.0,0.0936,1,0.6818987587204554,High
101416,B,debt_consolidation,FL,22150.0,0.0671,0,0.2802530751908357,Low
101417,C,education,FL,14564.0,0.1007,1,0.6411469102499581,High
101418,D,home_improvement,NC,7688.0,0.1336,0,0.5954521376990601,Medium
101419,A,education,CA,36427.0,0.1123,1,0.9554122779925839,High
101420,B,debt_consolidation,CA,17780.0,0.0693,0,0.42336524079223536,Medium
101421,D,small_business,NC,30576.0,0.1263,0,0.6592388726126996,High
101422,D,medical,NC,26043.0,0.1577,1,0.7944141789381743,High
101423,C,medical,FL,13312.0,0.0586,0,0.2308944640755202,Low
101424,C,small_business,TX,13384.0,0.183,0,0.7529973002746755,High
101425,A,home_improvement,CA,31017.0,0.0563,0,0.36849200518865355,Medium
101426,D,debt_consolidation,TX,31163.0,0.1221,1,0.8642757887680871,High
101427,B,home_improvement,NC,1108.0,0.0681,0,0.07811874636694717,Low
101428,E,education,WA,22948.0,0.1165,0,0.6824031078693431,High
101429,D,medical,GA,16909.0,0.1421,1,0.7444734128812127,High
101430,A,education,IL,8700.0,0.05,0,0.25715357562115204,Low
101431,C,education,WA,20356.0,0.0979,1,0.7205277543815145,High
101432,E,debt_consolidation,NC,5854.0,0.1534,1,0.5345717976863096,Medium
101433,E,debt_consolidation,NY,13802.0,0.0948,1,0.40941802547392403,Medium
101434,C,debt_consolidation,IL,10814.0,0.1197,1,0.5959818289777508,Medium
101435,B,debt_consolidation,NY,13502.0,0.1384,1,0.5893969318578482,Medium
101436,D,medical,IL,17357.0,0.1274,1,0.4483371154586101,Medium
101437,D,debt_consolidation,TX,8860.0,0.1209,0,0.5944937441326805,Medium
101438,C,education,TX,32159.0,0.1111,0,0.5134185227054102,Medium
101439,B,medical,NY,22440.0,0.1106,0,0.7596474253832344,High
101440,E,small_business,NC,34151.0,0.1189,1,0.6530544047055766,High
101441,C,education,NY,16559.0,0.1383,1,0.7663570689423084,High
101442,B,debt_consolidation,WA,13061.0,0.0529,0,0.19593767964016084,Low
101443,B,medical,IL,33826.0,0.0642,1,0.5544704723566105,Medium
101444,B,small_business,IL,12797.0,0.0571,0,0.2994744925647529,Low
101445,C,education,TX,16395.0,0.0848,1,0.548665439686254,Medium
101446,B,education,GA,24480.0,0.0903,0,0.4749957874978944,Medium
101447,C,home_improvement,GA,6860.0,0.0943,1,0.4405936919342092,Medium
101448,B,home_improvement,CA,24402.0,0.0737,0,0.5288254228542699,Medium
101449,B,small_business,FL,23250.0,0.0541,0,0.19387572534619488,Low
101450,A,small_business,GA,29424.0,0.0737,1,0.7256344001638907,High
101451,B,home_improvement,TX,26010.0,0.0555,1,0.6986575473767943,High
101452,C,medical,IL,29700.0,0.1164,0,0.7111380772027406,High
101453,C,education,GA,17006.0,0.1204,1,0.5512739011631365,Medium
101454,D,home_improvement,GA,10236.0,0.1684,1,0.6888205012903461,High
101455,C,home_improvement,FL,36990.0,0.1095,1,0.5372508668627993,Medium
101456,D,education,WA,4260.0,0.1199,0,0.24611438394763677,Low
101457,A,small_business,NC,5161.0,0.1024,1,0.530040596275826,Medium
101458,C,home_improvement,FL,23086.0,0.1097,0,0.5713956295397022,Medium
101459,A,home_improvement,NC,32625.0,0.05,0,0.6861429378241273,High
101460,C,education,GA,19706.0,0.1167,0,0.5361357292648394,Medium
101461,C,home_improvement,WA,26994.0,0.0626,1,0.6919907926203769,High
101462,D,small_business,WA,1000.0,0.1105,0,0.08203322884460724,Low
101463,C,medical,TX,13504.0,0.088,0,0.5980144264901267,Medium
101464,C,home_improvement,CA,1134.0,0.1102,0,0.1910234243287508,Low
101465,B,home_improvement,GA,25024.0,0.0674,0,0.15407022317302105,Low
101466,F,small_business,WA,4075.0,0.1939,0,0.4891567274508896,Medium
101467,B,education,NC,6500.0,0.0688,0,0.2202307271602393,Low
101468,A,debt_consolidation,IL,22626.0,0.1176,1,0.8457777303652215,High
101469,A,education,FL,27556.0,0.104,0,0.9738575161884778,High
101470,F,home_improvement,GA,16569.0,0.1456,1,0.7069110376885656,High
101471,E,small_business,NC,23132.0,0.1287,1,0.607365250138238,High
101472,B,home_improvement,GA,22840.0,0.1208,1,0.7020856637163542,High
101473,A,home_improvement,GA,16061.0,0.0701,0,0.33714016988771417,Medium
101474,D,education,TX,8148.0,0.1084,1,0.43391254687380476,Medium
101475,B,small_business,GA,23084.0,0.0656,1,0.3860871899924293,Medium
101476,A,education,CA,23518.0,0.0775,0,0.45476929311654357,Medium
101477,C,debt_consolidation,GA,26046.0,0.101,0,0.511440601036198,Medium
101478,C,home_improvement,TX,20809.0,0.1596,1,0.732551689147688,High
101479,C,debt_consolidation,CA,7484.0,0.114,1,0.5695546169668594,Medium
101480,D,medical,WA,24213.0,0.1147,1,0.46475035976971973,Medium
101481,D,medical,NY,17988.0,0.0766,0,0.3421515226783073,Medium
101482,C,education,GA,13655.0,0.0961,0,0.35894352832599385,Medium
101483,A,home_improvement,NY,15348.0,0.0838,0,0.5214327260855146,Medium
101484,A,small_business,WA,11788.0,0.1046,0,0.460061898983691,Medium
101485,E,education,WA,26000.0,0.1322,1,0.6509914063170694,High
101486,B,debt_consolidation,GA,5237.0,0.05,0,0.09462296292506801,Low
101487,C,medical,GA,9059.0,0.112,1,0.5789984585620555,Medium
101488,A,home_improvement,IL,15041.0,0.0931,1,0.4139912421916154,Medium
101489,B,debt_consolidation,NY,32524.0,0.0801,1,0.5652879346405232,Medium
101490,C,medical,IL,27489.0,0.1291,1,0.7539778297821488,High
101491,B,home_improvement,IL,3232.0,0.0628,0,0.15312570720920946,Low
101492,D,home_improvement,NC,30162.0,0.1172,1,0.5676384576176818,Medium
101493,C,home_improvement,TX,30145.0,0.0688,1,0.4574492905894881,Medium
101494,D,medical,CA,7434.0,0.1632,1,0.5179342914191157,Medium
101495,C,home_improvement,FL,1000.0,0.1044,1,0.1794772462662105,Low
101496,B,small_business,FL,17350.0,0.05,1,0.1498156275720895,Low
101497,D,home_improvement,NC,28102.0,0.1195,1,0.765842854423543,High
101498,E,small_business,NY,32321.0,0.1913,1,0.8827006520435715,High
101499,A,medical,TX,10163.0,0.1063,1,0.31968039434962353,Medium
101500,D,home_improvement,CA,33768.0,0.1267,1,0.7315129033036081,High
101501,C,education,NC,1000.0,0.0774,0,0.11194509273778916,Low
101502,D,small_business,IL,14688.0,0.1381,1,0.9086650867647498,High
101503,A,medical,NC,14245.0,0.05,1,0.13307676266608673,Low
101504,A,medical,NY,28371.0,0.0895,0,0.3723848709468804,Medium
