loan_id,issue_date,age,annual_income,loan_amount,term_months,employment_length_years,credit_score,grade,purpose,state,home_ownership,inquiries_last_6m,delinquencies_last_2y,revolving_utilization,dti_ratio,interest_rate,default_flag
101585,2022-04-23,50,38271.0,18449.0,36,1.0,703.0,F,debt_consolidation,NC,MORTGAGE,0,1,0.5932,0.9,0.1788,1
101586,2023-05-23,35,61151.0,39666.0,36,14.0,729.0,C,debt_consolidation,WA,RENT,2,0,0.4589,0.9,0.0779,1
101587,2023-05-20,58,92618.0,30852.0,36,2.0,722.0,B,education,TX,MORTGAGE,1,0,0.4356,0.9,0.0549,0
101588,2022-06-24,24,92849.0,28595.0,36,1.0,776.0,B,home_improvement,CA,MORTGAGE,0,1,0.2561,0.9,0.05,0
101589,2023-01-17,60,53263.0,24879.0,36,8.0,550.0,D,small_business,GA,MORTGAGE,2,0,0.4729,0.9,0.1671,0
101590,2023-04-30,22,79850.0,33870.0,60,13.0,715.0,F,small_business,CA,MORTGAGE,1,0,0.1583,0.9,0.1884,1
101591,2022-08-30,54,140965.0,5067.0,36,1.0,719.0,C,medical,FL,RENT,5,0,0.4534,0.4739,0.0768,1
101592,2023-09-02,36,74472.0,30333.0,36,5.0,676.0,C,medical,FL,MORTGAGE,4,2,0.4921,0.9,0.1109,1
101593,2023-04-01,38,54204.0,9079.0,36,12.0,554.0,B,small_business,TX,MORTGAGE,4,0,0.629,0.9,0.1257,1
101594,2022-08-04,21,69787.0,12921.0,36,1.0,686.0,E,home_improvement,WA,OWN,1,2,0.2447,0.9,0.1613,1
101595,2023-07-18,53,77765.0,23053.0,36,2.0,647.0,A,debt_consolidation,GA,MORTGAGE,2,1,0.548,0.9,0.0815,0
101596,2023-03-02,28,70465.0,29099.0,36,4.0,791.0,C,education,NC,MORTGAGE,1,0,0.5939,0.9,0.0589,1
101597,2023-12-05,51,74059.0,7618.0,36,12.0,713.0,C,debt_consolidation,FL,RENT,1,0,0.4756,0.9,0.0947,1
101598,2022-03-16,54,31697.0,13387.0,36,12.0,642.0,A,debt_consolidation,FL,MORTGAGE,3,1,0.5695,0.9,0.0954,1
101599,2023-03-17,59,46121.0,18878.0,60,11.0,567.0,E,small_business,TX,MORTGAGE,3,1,0.534,0.9,0.2195,0
101600,2022-04-17,53,70520.0,16323.0,36,10.0,725.0,F,medical,CA,MORTGAGE,1,0,0.01,0.9,0.1862,1
101601,2023-08-30,34,70042.0,25686.0,36,0.0,732.0,C,home_improvement,GA,MORTGAGE,1,0,0.2956,0.9,0.0772,0
101602,2022-10-18,54,58014.0,48923.0,36,3.0,677.0,D,debt_consolidation,GA,MORTGAGE,2,0,0.9086,0.9,0.1041,1
101603,2022-09-17,58,69690.0,21774.0,36,14.0,726.0,E,home_improvement,NC,MORTGAGE,1,0,0.6112,0.9,0.1293,0
101604,2023-01-14,35,76830.0,11383.0,36,11.0,669.0,A,debt_consolidation,CA,MORTGAGE,1,0,0.3597,0.9,0.0803,1
101605,2022-05-14,26,101682.0,6331.0,36,3.0,754.0,A,medical,FL,OWN,4,0,0.5533,0.7029,0.05,0
101606,2022-11-09,61,,15073.0,36,11.0,750.0,D,medical,WA,RENT,2,1,0.6222,0.9,0.0798,0
101607,2023-02-21,27,86973.0,9538.0,36,11.0,592.0,C,education,NC,RENT,1,0,0.7882,0.9,0.1298,0
101608,2022-01-28,48,58752.0,22208.0,36,11.0,606.0,D,education,FL,OWN,3,0,0.4021,0.9,0.1395,0
101609,2023-04-18,31,,22068.0,60,15.0,812.0,C,medical,TX,MORTGAGE,2,1,0.3608,0.9,0.0586,1
101610,2023-08-12,26,86272.0,13831.0,60,8.0,746.0,D,medical,NC,MORTGAGE,3,0,0.3804,0.9,0.1107,1
101611,2023-07-17,56,100975.0,35865.0,60,0.0,614.0,B,small_business,CA,RENT,0,0,0.3657,0.9,0.1291,1
101612,2022-08-05,27,96404.0,11381.0,36,13.0,596.0,B,home_improvement,WA,RENT,2,1,0.359,0.9,0.1043,0
101613,2023-06-04,51,92662.0,16925.0,60,0.0,702.0,B,small_business,NY,RENT,0,1,0.5175,0.9,0.0829,0
101614,2023-10-29,52,72047.0,23752.0,36,10.0,621.0,C,debt_consolidation,CA,RENT,0,0,0.3958,0.9,0.1287,0
101615,2022-08-09,23,82348.0,26028.0,36,12.0,671.0,D,education,IL,MORTGAGE,1,0,0.4676,0.9,0.113,1
101616,2022-06-23,28,106905.0,29498.0,60,2.0,687.0,D,education,NY,MORTGAGE,1,1,0.8545,0.9,0.1262,1
101617,2023-12-11,57,55438.0,21856.0,60,12.0,685.0,C,education,FL,MORTGAGE,2,0,0.2884,0.9,0.138,0
101618,2023-05-01,44,56148.0,27458.0,36,12.0,758.0,C,home_improvement,TX,RENT,2,0,0.5474,0.9,0.0615,1
101619,2022-03-08,26,80443.0,12014.0,60,10.0,800.0,B,small_business,WA,RENT,0,0,0.2529,0.9,0.05,0
101620,2022-11-30,66,87458.0,26263.0,36,5.0,661.0,C,medical,NY,MORTGAGE,2,0,0.6654,0.9,0.0932,0
101621,2023-10-30,33,50277.0,26143.0,36,3.0,622.0,E,education,TX,RENT,2,0,0.7038,0.9,0.1513,1
101622,2022-01-15,21,72757.0,31616.0,36,11.0,713.0,B,debt_consolidation,FL,MORTGAGE,0,0,0.3065,0.9,0.0813,0
101623,2023-09-18,63,72180.0,2984.0,36,2.0,788.0,D,home_improvement,TX,RENT,2,0,0.3408,0.5518,0.0741,0
101624,2023-03-21,21,18000.0,9835.0,60,10.0,666.0,A,debt_consolidation,IL,RENT,1,0,0.6133,0.9,0.0832,0
101625,2023-03-16,46,68412.0,25408.0,36,2.0,741.0,B,education,IL,MORTGAGE,1,0,0.4251,0.9,0.0592,1
101626,2022-01-24,66,70280.0,1000.0,36,5.0,640.0,D,debt_consolidation,GA,MORTGAGE,1,0,0.7634,0.1036,0.1511,0
101627,2023-06-27,47,70191.0,22428.0,60,8.0,691.0,D,debt_consolidation,NC,RENT,2,1,0.2396,0.9,0.1319,0
101628,2022-02-09,47,117477.0,27538.0,60,2.0,620.0,C,debt_consolidation,CA,MORTGAGE,0,1,0.6954,0.9,0.1583,1
101629,2022-09-14,38,38526.0,12813.0,60,12.0,691.0,E,education,CA,RENT,0,0,0.9275,0.9,0.1602,1
101630,2023-04-28,26,50261.0,14128.0,60,11.0,683.0,D,medical,FL,RENT,0,1,0.5584,0.9,0.125,1
101631,2023-11-25,47,18000.0,8333.0,60,0.0,726.0,C,debt_consolidation,CA,RENT,2,0,0.3526,0.9,0.1177,0
101632,2022-12-30,62,60573.0,13306.0,36,13.0,797.0,B,home_improvement,GA,MORTGAGE,1,0,0.3246,0.9,0.05,0
101633,2023-05-10,25,63131.0,13567.0,36,11.0,667.0,C,medical,GA,MORTGAGE,0,2,0.4476,0.9,0.0975,1
101634,2023-10-07,61,59701.0,11854.0,60,13.0,570.0,C,education,FL,MORTGAGE,2,0,0.6152,0.9,0.1724,1
101635,2023-10-03,40,108230.0,11361.0,36,9.0,678.0,D,home_improvement,NC,MORTGAGE,3,1,0.1813,0.9,0.1192,0
101636,2022-11-27,45,100819.0,15561.0,36,10.0,708.0,C,debt_consolidation,IL,RENT,0,0,0.418,0.9,0.0857,1
101637,2023-09-17,28,77336.0,15452.0,36,6.0,702.0,C,small_business,IL,MORTGAGE,1,0,0.5063,0.9,0.0867,0
101638,2023-12-22,49,63882.0,34867.0,36,3.0,681.0,B,medical,GA,MORTGAGE,2,0,0.7908,0.9,0.0709,0
101639,2022-10-22,29,105786.0,14452.0,36,3.0,779.0,A,debt_consolidation,IL,MORTGAGE,1,0,0.8523,0.9,0.05,0
101640,2022-01-16,33,74407.0,21097.0,60,5.0,698.0,C,medical,WA,MORTGAGE,0,0,0.4537,0.9,0.1157,1
101641,2022-04-21,54,50452.0,12808.0,36,4.0,684.0,D,medical,TX,RENT,0,0,0.2583,0.9,0.1142,1
101642,2023-11-05,23,23513.0,12694.0,36,12.0,643.0,D,home_improvement,IL,MORTGAGE,0,0,0.508,0.9,0.1385,0
101643,2023-06-06,41,61761.0,2661.0,36,8.0,585.0,F,home_improvement,GA,MORTGAGE,2,0,0.5152,0.4255,0.2201,1
101644,2022-06-10,48,97639.0,3858.0,60,6.0,710.0,D,debt_consolidation,NC,MORTGAGE,0,1,0.7172,0.4249,0.1299,0
101645,2023-05-27,27,143296.0,7137.0,36,11.0,705.0,B,education,TX,MORTGAGE,0,0,,0.5558,0.0652,1
101646,2022-05-19,34,76848.0,19653.0,36,11.0,626.0,D,debt_consolidation,CA,MORTGAGE,1,0,0.2822,0.9,0.1359,0
101647,2023-10-05,36,52039.0,27686.0,36,14.0,687.0,D,medical,IL,RENT,2,1,0.4777,0.9,0.1189,1
101648,2022-12-21,51,39451.0,1920.0,36,4.0,681.0,D,debt_consolidation,CA,RENT,1,2,0.412,0.5544,0.1056,0
101649,2023-09-16,65,91559.0,13058.0,36,3.0,653.0,C,education,WA,RENT,1,0,0.4067,0.9,0.1378,1
101650,2023-04-22,59,22062.0,5698.0,36,0.0,642.0,C,home_improvement,FL,RENT,0,0,0.3063,0.9,0.088,1
101651,2022-06-04,29,91510.0,15622.0,36,2.0,714.0,A,education,GA,RENT,2,0,0.2289,0.9,0.05,0
101652,2023-04-01,21,99531.0,27682.0,36,9.0,676.0,B,debt_consolidation,TX,MORTGAGE,1,1,0.6021,0.9,0.0847,1
101653,2023-05-03,23,88088.0,13978.0,36,12.0,655.0,B,home_improvement,CA,RENT,1,1,0.5328,0.9,0.0953,0
101654,2022-09-16,48,68410.0,17572.0,36,9.0,638.0,C,home_improvement,TX,RENT,2,1,0.3193,0.9,0.1064,1
101655,2023-02-02,28,91948.0,31097.0,60,15.0,682.0,E,debt_consolidation,CA,RENT,2,0,0.644,0.9,0.1607,1
101656,2023-03-25,31,80128.0,22121.0,60,10.0,745.0,B,medical,TX,MORTGAGE,1,0,0.1115,0.9,0.0725,1
101657,2022-02-18,59,51656.0,11159.0,36,14.0,702.0,A,medical,GA,RENT,3,1,0.3984,0.9,0.05,0
101658,2022-11-26,61,130512.0,19430.0,36,4.0,676.0,D,medical,WA,OWN,2,1,0.5231,0.9,0.1076,1
101659,2023-06-21,59,64450.0,10552.0,36,5.0,709.0,E,medical,IL,MORTGAGE,2,0,0.7016,0.9,0.1452,0
101660,2022-06-02,32,98273.0,21784.0,36,12.0,772.0,C,debt_consolidation,FL,MORTGAGE,0,0,0.3689,0.9,0.0694,0
101661,2022-04-25,49,18000.0,22638.0,60,10.0,719.0,C,home_improvement,TX,MORTGAGE,3,0,0.7048,0.9,0.1025,1
101662,2022-01-27,49,113294.0,5696.0,36,7.0,706.0,C,medical,GA,MORTGAGE,1,1,0.3497,0.4108,0.0953,0
101663,2023-05-23,29,119063.0,19576.0,36,15.0,728.0,D,small_business,NC,RENT,2,1,0.6443,0.9,0.0997,1
101664,2023-04-22,46,75895.0,16942.0,60,12.0,681.0,D,home_improvement,NY,MORTGAGE,2,0,0.8164,0.9,0.1299,1
101665,2022-01-20,45,91763.0,22902.0,60,4.0,701.0,B,medical,NC,RENT,2,2,0.28,0.9,0.078,0
101666,2023-03-14,39,91755.0,25482.0,60,9.0,661.0,E,education,IL,RENT,1,0,0.5103,0.9,0.1818,1
101667,2022-10-10,55,55716.0,22297.0,60,6.0,597.0,D,small_business,NY,OWN,1,1,0.5881,0.9,0.1645,1
101668,2023-01-03,52,91414.0,15271.0,36,6.0,711.0,D,debt_consolidation,TX,MORTGAGE,2,0,0.2311,0.9,0.1137,1
101669,2023-04-14,45,50741.0,26400.0,36,12.0,711.0,A,home_improvement,IL,RENT,2,0,0.5665,0.9,0.0525,1
101670,2022-11-26,54,56737.0,10142.0,36,10.0,673.0,E,debt_consolidation,CA,RENT,2,0,0.3667,0.9,0.1638,1
101671,2022-10-13,56,108808.0,6115.0,36,0.0,752.0,C,education,NY,MORTGAGE,1,0,0.3114,0.4754,0.0596,0
101672,2023-01-04,47,104240.0,1000.0,36,9.0,647.0,C,education,WA,MORTGAGE,0,0,0.3953,0.0916,0.0998,0
101673,2023-11-17,33,53809.0,17369.0,36,10.0,584.0,C,medical,FL,MORTGAGE,1,0,0.3808,0.9,0.1385,1
101674,2022-03-24,55,52993.0,10606.0,36,8.0,648.0,B,home_improvement,TX,RENT,2,0,0.6401,0.9,0.0873,0
101675,2022-09-15,54,55632.0,21580.0,60,4.0,598.0,B,small_business,TX,RENT,1,0,0.4798,0.9,0.1323,1
101676,2023-05-13,66,96979.0,1000.0,36,10.0,710.0,A,debt_consolidation,WA,RENT,1,0,0.9421,0.3117,0.0553,0
101677,2022-12-15,27,45000.0,12175.0,36,15.0,645.0,B,small_business,GA,MORTGAGE,1,1,0.3728,0.9,0.0868,0
101678,2023-09-20,40,85701.0,22232.0,60,1.0,749.0,C,education,WA,MORTGAGE,2,0,0.5748,0.9,0.0877,1
101679,2022-07-23,63,97405.0,8731.0,60,9.0,748.0,D,debt_consolidation,TX,MORTGAGE,0,1,0.4499,0.7742,0.0889,1
101680,2022-03-25,44,72353.0,21683.0,36,14.0,635.0,D,medical,WA,MORTGAGE,1,0,0.2248,0.9,0.1509,1
101681,2022-06-02,64,105302.0,12987.0,36,6.0,642.0,C,debt_consolidation,NY,RENT,5,1,0.7981,0.9,0.1068,1
101682,2023-07-17,21,65871.0,17705.0,60,5.0,722.0,A,small_business,IL,RENT,0,0,0.5039,0.9,0.0756,0
101683,2023-03-26,22,68584.0,23356.0,36,3.0,749.0,C,small_business,IL,RENT,4,1,0.3238,0.9,0.05,0
101684,2022-11-02,57,45683.0,26575.0,36,3.0,569.0,D,debt_consolidation,NC,MORTGAGE,4,0,0.56,0.9,0.1535,0
101685,2022-06-10,37,105515.0,18832.0,60,6.0,707.0,D,education,GA,MORTGAGE,2,1,0.6867,0.9,0.1297,0
101686,2023-07-30,44,52004.0,10674.0,36,12.0,558.0,B,home_improvement,CA,OWN,3,0,0.3102,0.9,0.1449,0
101687,2022-08-31,40,85493.0,13878.0,36,2.0,657.0,E,medical,CA,RENT,0,0,0.4901,0.9,0.1616,1
101688,2023-01-04,39,72861.0,23733.0,36,3.0,756.0,D,home_improvement,NC,OWN,2,1,0.6881,0.9,0.0931,0
101689,2023-08-14,64,43417.0,8809.0,36,15.0,850.0,E,education,NY,RENT,1,1,0.513,0.9,0.075,0
101690,2022-06-11,25,56727.0,16397.0,36,15.0,676.0,D,small_business,CA,RENT,1,1,0.5908,0.9,0.1194,0
101691,2022-10-12,56,116486.0,14527.0,36,3.0,615.0,C,education,TX,RENT,2,0,0.4272,0.9,0.1219,0
101692,2022-10-27,61,81050.0,17070.0,36,6.0,659.0,E,home_improvement,FL,RENT,0,0,0.1654,0.9,0.1594,1
101693,2022-03-07,51,44725.0,8916.0,36,6.0,694.0,E,medical,NC,RENT,1,0,0.4296,0.9,0.1547,0
101694,2022-03-31,39,84160.0,1333.0,60,4.0,650.0,D,medical,NC,RENT,2,0,0.3679,0.2293,0.1464,0
101695,2022-06-24,28,70617.0,22687.0,60,2.0,635.0,E,home_improvement,WA,MORTGAGE,1,0,0.4582,0.9,0.1862,1
101696,2022-01-13,52,178621.0,26677.0,36,0.0,664.0,E,education,NY,MORTGAGE,1,1,0.3701,0.9,0.1504,0
101697,2022-11-08,42,83554.0,1870.0,60,9.0,714.0,D,education,WA,MORTGAGE,2,0,0.5141,0.3137,0.1217,0
101698,2022-01-23,27,63581.0,21320.0,36,0.0,680.0,B,education,GA,MORTGAGE,6,1,0.4107,0.9,0.0892,1
101699,2023-03-27,37,117601.0,27749.0,36,9.0,637.0,C,medical,FL,MORTGAGE,2,0,0.6418,0.9,0.1196,1
101700,2023-12-02,65,19769.0,23363.0,36,1.0,650.0,C,debt_consolidation,IL,OWN,1,0,0.6031,0.9,0.1131,1
101701,2023-01-21,33,77830.0,14250.0,60,2.0,665.0,D,debt_consolidation,FL,RENT,3,0,0.2951,0.9,0.1426,1
101702,2023-12-24,29,134833.0,9509.0,36,0.0,630.0,C,medical,GA,OWN,1,0,0.7313,0.6951,0.1093,1
101703,2023-01-20,52,71514.0,18729.0,36,6.0,648.0,C,education,IL,RENT,0,0,0.3353,0.9,0.1177,0
101704,2022-01-29,30,23001.0,20230.0,36,5.0,729.0,F,small_business,CA,MORTGAGE,3,0,0.2551,0.9,0.1667,1
101705,2022-10-26,63,63122.0,18862.0,36,5.0,676.0,C,small_business,GA,MORTGAGE,1,1,0.6911,0.9,0.1083,0
101706,2022-05-19,60,118636.0,16379.0,36,4.0,585.0,B,small_business,IL,RENT,2,3,0.3615,0.9,0.1158,1
101707,2022-12-21,66,86282.0,8256.0,36,15.0,751.0,D,education,FL,RENT,2,0,0.4996,0.8051,0.0817,0
101708,2022-12-22,62,49834.0,21804.0,60,6.0,715.0,C,education,TX,MORTGAGE,0,0,0.2224,0.9,0.1103,1
101709,2023-06-17,32,,22238.0,36,12.0,607.0,B,home_improvement,WA,MORTGAGE,0,0,0.4068,0.9,0.1179,0
101710,2023-04-16,30,58209.0,19807.0,36,3.0,668.0,C,small_business,CA,MORTGAGE,4,1,0.4569,0.9,0.1111,0
101711,2022-05-05,36,85836.0,18999.0,60,7.0,642.0,F,home_improvement,TX,RENT,3,0,0.4015,0.9,0.2053,1
101712,2022-05-06,42,115146.0,33113.0,60,1.0,731.0,B,small_business,WA,RENT,1,1,0.3772,0.9,0.0813,0
101713,2022-04-27,61,106573.0,12381.0,60,4.0,668.0,C,debt_consolidation,NY,MORTGAGE,1,0,0.4882,0.9,0.1033,0
101714,2022-06-05,54,88680.0,29533.0,36,1.0,686.0,C,debt_consolidation,WA,RENT,0,0,0.678,0.9,0.1089,0
101715,2023-12-15,50,35051.0,11394.0,36,0.0,679.0,D,debt_consolidation,NY,RENT,2,0,0.2917,0.9,0.12,1
101716,2023-01-11,61,35162.0,27981.0,60,2.0,601.0,C,medical,WA,RENT,2,0,0.01,0.9,0.1515,1
101717,2022-06-18,50,90998.0,29100.0,36,2.0,774.0,C,education,WA,MORTGAGE,1,1,0.7279,0.9,0.0758,0
101718,2022-02-06,38,34636.0,15363.0,36,5.0,730.0,D,medical,WA,RENT,2,0,0.3483,0.9,0.0921,0
101719,2023-01-04,39,,32949.0,36,11.0,645.0,F,medical,WA,RENT,1,0,0.3654,0.9,0.1932,1
101720,2023-01-25,44,84125.0,22221.0,36,2.0,702.0,B,small_business,GA,RENT,2,0,0.3709,0.9,0.0606,0
101721,2023-04-01,25,40872.0,10105.0,36,9.0,748.0,C,education,NY,MORTGAGE,4,0,0.2143,0.9,0.0558,0
101722,2023-10-07,55,44272.0,14633.0,36,5.0,693.0,D,medical,FL,RENT,1,1,0.401,0.9,0.1156,1
101723,2022-10-15,51,72176.0,28195.0,36,6.0,783.0,B,small_business,CA,MORTGAGE,2,0,0.424,0.9,0.05,1
101724,2023-12-22,54,90110.0,26308.0,36,14.0,850.0,D,medical,NY,MORTGAGE,2,0,0.567,0.9,0.05,0
101725,2022-12-21,45,106846.0,8478.0,36,7.0,682.0,B,education,FL,RENT,2,1,0.3705,0.8659,0.0845,1
101726,2023-01-30,57,93212.0,16747.0,60,4.0,655.0,A,medical,GA,RENT,2,0,0.01,0.9,0.0976,0
101727,2023-11-26,64,77210.0,19832.0,36,3.0,631.0,A,education,NC,RENT,1,0,0.2125,0.9,0.0951,1
101728,2022-09-28,47,52614.0,13432.0,36,2.0,557.0,A,education,WA,OWN,3,2,0.7031,0.9,0.1196,1
101729,2022-02-01,41,42873.0,39220.0,36,12.0,765.0,D,education,TX,MORTGAGE,1,0,0.312,0.9,0.0945,0
101730,2023-07-16,25,59674.0,20103.0,36,10.0,669.0,D,home_improvement,TX,MORTGAGE,1,0,0.5892,0.9,0.134,0
101731,2023-03-26,56,87298.0,17444.0,60,4.0,743.0,D,home_improvement,IL,MORTGAGE,2,0,0.3373,0.9,0.1148,1
101732,2023-10-21,62,85099.0,28718.0,36,7.0,755.0,D,small_business,FL,OWN,1,0,0.6426,0.9,0.0972,0
101733,2023-10-25,53,18000.0,14713.0,36,8.0,625.0,C,education,NC,MORTGAGE,1,0,0.4998,0.9,0.1288,1
101734,2022-12-19,60,51430.0,27067.0,36,0.0,634.0,E,small_business,TX,RENT,3,0,0.1897,0.9,0.1546,1
101735,2023-05-29,60,111135.0,2990.0,36,14.0,795.0,E,small_business,IL,MORTGAGE,1,0,0.2458,0.338,0.0932,0
101736,2023-09-10,57,77376.0,13917.0,36,12.0,686.0,B,medical,GA,OWN,1,0,0.182,0.9,0.0655,0
101737,2023-07-13,44,32490.0,27442.0,60,8.0,650.0,D,education,FL,MORTGAGE,2,0,0.6625,0.9,0.1566,0
101738,2022-11-08,25,145675.0,32132.0,36,11.0,627.0,D,medical,TX,MORTGAGE,1,0,0.2282,0.9,0.1321,0
101739,2022-11-04,21,74132.0,11040.0,60,1.0,682.0,C,small_business,TX,OWN,0,0,0.4061,0.9,0.0969,0
101740,2022-11-25,30,,9992.0,36,15.0,780.0,A,medical,IL,MORTGAGE,2,1,0.4639,0.9,0.05,0
101741,2023-06-10,40,86986.0,23107.0,36,10.0,731.0,B,education,WA,MORTGAGE,0,2,0.5244,0.9,0.0538,0
101742,2023-02-26,55,63972.0,12393.0,60,15.0,701.0,F,small_business,WA,MORTGAGE,1,1,0.3878,0.9,0.1942,1
101743,2022-04-06,41,53173.0,15583.0,36,13.0,785.0,D,education,GA,RENT,0,0,0.1649,0.9,0.0889,1
101744,2022-11-12,22,138650.0,25888.0,60,9.0,774.0,D,debt_consolidation,NC,RENT,0,0,0.2386,0.9,0.1099,1
101745,2022-09-02,30,105096.0,13103.0,36,4.0,710.0,E,home_improvement,TX,MORTGAGE,0,0,0.2696,0.9,0.1378,0
101746,2022-07-03,66,99658.0,1000.0,36,10.0,850.0,B,education,FL,OWN,1,0,0.01,0.193,0.05,0
101747,2023-10-23,66,92289.0,6290.0,36,8.0,675.0,F,debt_consolidation,NY,OWN,1,2,0.5663,0.7204,0.16,1
101748,2023-10-01,38,44900.0,18090.0,36,6.0,756.0,C,small_business,GA,RENT,2,1,0.5811,0.9,0.0627,0
101749,2023-03-29,58,113326.0,1229.0,60,11.0,666.0,D,small_business,CA,MORTGAGE,3,0,0.2656,0.1496,0.1407,0
101750,2023-11-28,54,,15326.0,36,14.0,744.0,B,home_improvement,WA,RENT,1,0,0.7409,0.9,0.0534,0
101751,2022-05-25,63,83499.0,5471.0,36,2.0,675.0,B,debt_consolidation,NY,MORTGAGE,0,0,0.4587,0.6594,0.0889,0
101752,2023-02-02,61,25818.0,32759.0,60,8.0,718.0,B,debt_consolidation,CA,OWN,5,0,0.6495,0.9,0.0895,1
101753,2023-05-19,49,18000.0,37486.0,60,12.0,833.0,B,education,IL,OWN,3,1,0.6352,0.9,0.05,1
101754,2023-07-30,39,84549.0,8476.0,60,5.0,747.0,A,debt_consolidation,FL,MORTGAGE,3,1,0.4532,0.9,0.0572,0
101755,2022-10-13,49,50727.0,20311.0,60,5.0,719.0,B,small_business,WA,MORTGAGE,0,0,0.0741,0.9,0.0672,0
101756,2022-06-15,35,18000.0,9356.0,36,0.0,644.0,D,debt_consolidation,FL,RENT,1,1,0.5198,0.9,0.1244,1
101757,2022-10-27,37,91218.0,15216.0,36,5.0,701.0,E,home_improvement,TX,MORTGAGE,0,1,0.5853,0.9,0.13,1
101758,2023-05-22,49,138602.0,34231.0,60,9.0,630.0,A,debt_consolidation,CA,RENT,1,0,0.3495,0.9,0.1339,0
101759,2023-11-25,47,116687.0,13800.0,36,15.0,743.0,A,small_business,TX,RENT,1,1,0.5122,0.9,0.0627,0
101760,2022-08-13,47,67280.0,15426.0,36,8.0,742.0,C,debt_consolidation,FL,MORTGAGE,4,0,0.4743,0.9,0.0606,0
101761,2022-09-11,38,75265.0,9517.0,60,4.0,679.0,D,small_business,NY,RENT,1,0,0.2893,0.9,0.1423,1
101762,2022-05-06,39,101631.0,28316.0,36,12.0,790.0,C,education,CA,MORTGAGE,4,0,0.46,0.9,0.05,1
101763,2022-09-24,21,108664.0,1000.0,60,3.0,781.0,F,small_business,NY,RENT,4,1,0.3782,0.2056,0.1598,0
101764,2022-12-22,48,64694.0,14015.0,36,2.0,699.0,B,small_business,GA,RENT,1,0,0.555,0.9,0.0655,0
101765,2023-02-14,47,76025.0,17587.0,60,8.0,724.0,C,education,GA,RENT,2,0,0.362,0.9,0.099,0
101766,2022-01-23,64,84018.0,12050.0,36,13.0,655.0,E,education,NY,RENT,1,0,0.3377,0.9,0.1685,1
101767,2022-04-29,44,91616.0,25772.0,36,3.0,674.0,C,small_business,IL,RENT,3,1,0.1525,0.9,0.1041,1
101768,2022-08-01,42,71008.0,28818.0,60,0.0,625.0,C,medical,TX,MORTGAGE,0,0,0.9213,0.9,0.1487,1
101769,2022-12-25,24,71397.0,5292.0,36,11.0,661.0,E,home_improvement,FL,MORTGAGE,0,0,0.3895,0.6998,0.1606,0
101770,2022-06-13,30,116395.0,36841.0,36,9.0,684.0,B,small_business,IL,RENT,2,0,0.2539,0.9,0.0691,0
101771,2022-03-23,36,111286.0,5191.0,60,10.0,590.0,B,debt_consolidation,CA,MORTGAGE,0,1,0.6007,0.6683,0.1209,0
101772,2022-12-29,38,89322.0,29598.0,60,6.0,725.0,A,education,GA,MORTGAGE,0,0,0.5174,0.9,0.067,0
101773,2023-12-12,37,126573.0,19348.0,60,1.0,751.0,D,education,NC,MORTGAGE,3,0,0.5896,0.9,0.1066,1
101774,2022-12-29,39,63407.0,13467.0,36,5.0,690.0,E,home_improvement,NC,MORTGAGE,2,0,0.6108,0.9,0.1388,1
101775,2023-10-25,56,123689.0,14316.0,36,7.0,528.0,B,small_business,TX,MORTGAGE,1,0,0.6994,0.9,0.1318,1
101776,2023-05-13,27,91275.0,17698.0,36,6.0,675.0,C,small_business,NC,RENT,2,0,0.267,0.9,0.1007,1
101777,2023-08-01,36,173131.0,19876.0,36,14.0,606.0,C,education,CA,RENT,1,2,0.5093,0.9,0.1408,1
101778,2022-03-30,28,39226.0,9719.0,36,3.0,653.0,B,education,NC,RENT,2,0,0.1642,0.9,0.0678,0
101779,2023-07-26,35,54320.0,15895.0,36,4.0,777.0,E,small_business,TX,MORTGAGE,2,1,0.4187,0.9,0.0968,1
101780,2022-11-19,52,87564.0,11064.0,36,2.0,544.0,C,education,NY,RENT,2,0,0.6141,0.9,0.155,1
101781,2023-08-15,23,86917.0,7065.0,36,9.0,641.0,E,home_improvement,NC,OWN,3,0,0.301,0.6138,0.145,1
101782,2022-02-02,36,133504.0,10644.0,36,12.0,740.0,D,medical,IL,RENT,0,1,0.9262,0.7745,0.0796,1
101783,2022-07-24,22,54949.0,7650.0,36,14.0,648.0,B,debt_consolidation,TX,RENT,2,1,0.4836,0.9,0.112,1
101784,2023-08-08,64,102148.0,14219.0,36,3.0,643.0,D,education,NY,RENT,0,0,0.1179,0.9,0.1384,0
101785,2022-02-17,54,109874.0,21892.0,60,6.0,812.0,D,home_improvement,NY,MORTGAGE,1,1,0.621,0.9,0.1119,0
101786,2023-10-14,32,96139.0,19086.0,60,11.0,713.0,B,medical,NC,MORTGAGE,1,1,0.924,0.9,0.0677,1
101787,2022-05-07,30,46170.0,35769.0,36,0.0,746.0,B,debt_consolidation,FL,MORTGAGE,2,0,0.0327,0.9,0.0724,1
101788,2023-12-25,25,117233.0,1000.0,60,11.0,720.0,D,home_improvement,CA,MORTGAGE,1,0,0.6229,0.1286,0.1089,0
101789,2023-09-05,42,111880.0,22224.0,60,2.0,700.0,D,small_business,TX,RENT,1,0,0.2821,0.9,0.139,1
101790,2023-01-15,55,92988.0,18058.0,36,0.0,766.0,D,home_improvement,IL,MORTGAGE,3,0,0.4692,0.9,0.0618,0
